"sep=,"
Shimmer__TimestampSync_Unix_CAL,Shimmer__ECG_LA-RA_24BIT_CAL,Shimmer__ECGtoHR_LA_RA_CAL,
ms,mV,BPM,
1.6867349084776516E12,9.682617149665017,74.92682926829268,
1.6867349084796045E12,9.680237135915416,74.92682926829268,
1.6867349084815574E12,9.71254762560697,74.92682926829268,
1.6867349084835103E12,9.713196720265952,74.92682926829268,
1.6867349084854631E12,9.717235531477396,74.92682926829268,
1.686734908487416E12,9.717379774734948,74.92682926829268,
1.686734908489369E12,9.702306354320807,74.92682926829268,
1.6867349084913218E12,9.705840314130821,74.92682926829268,
1.6867349084932747E12,9.691199623489336,74.92682926829268,
1.6867349084952275E12,9.692353569549748,74.92682926829268,
1.6867349084971804E12,9.706777895304906,74.92682926829268,
1.6867349084991333E12,9.699493610798552,74.92682926829268,
1.6867349085010862E12,9.693796002125264,74.92682926829268,
1.686734908503039E12,9.70944639556961,74.92682926829268,
1.686734908504992E12,9.720481004772306,74.92682926829268,
1.6867349085069448E12,9.700142705457534,74.92682926829268,
1.6867349085088977E12,9.692569934436076,74.92682926829268,
1.6867349085108506E12,9.686728082505237,74.92682926829268,
1.6867349085128035E12,9.700359070343861,74.92682926829268,
1.6867349085147563E12,9.704181516668978,74.92682926829268,
1.6867349085167092E12,9.685285649929721,70.45871559633028,
1.6867349085186619E12,9.710888828145126,70.45871559633028,
1.6867349085206147E12,9.714567031212692,70.45871559633028,
1.6867349085225676E12,9.703099692237341,70.45871559633028,
1.6867349085245205E12,9.698988759397121,70.45871559633028,
1.6867349085264734E12,9.701729381290601,70.45871559633028,
1.6867349085284263E12,9.68788202856565,70.45871559633028,
1.6867349085303792E12,9.701368773146722,70.45871559633028,
1.686734908532332E12,9.70396515178265,70.45871559633028,
1.686734908534285E12,9.702378475949583,70.45871559633028,
1.6867349085362378E12,9.706489408789803,70.45871559633028,
1.6867349085381907E12,9.706994260191234,70.45871559633028,
1.6867349085401436E12,9.70259484083591,70.45871559633028,
1.6867349085420964E12,9.709085787425732,70.45871559633028,
1.6867349085440493E12,9.708003962994095,70.45871559633028,
1.6867349085460022E12,9.69747420519283,70.45871559633028,
1.686734908547955E12,9.69848390799569,70.45871559633028,
1.686734908549908E12,9.706994260191234,70.45871559633028,
1.6867349085518608E12,9.70569607087327,70.45871559633028,
1.6867349085538137E12,9.710095490228593,70.45871559633028,
1.6867349085557666E12,9.690839015345457,70.45871559633028,
1.6867349085577195E12,9.696825110533847,70.45871559633028,
1.6867349085596724E12,9.684564433641963,70.45871559633028,
1.6867349085616252E12,9.672159513492527,70.45871559633028,
1.6867349085635781E12,9.685934744588703,70.45871559633028,
1.686734908565531E12,9.712836112122073,70.45871559633028,
1.686734908567484E12,9.706056679017149,70.45871559633028,
1.6867349085694368E12,9.712980355379624,70.45871559633028,
1.6867349085713896E12,9.71939918034067,70.45871559633028,
1.6867349085733425E12,9.69574328610221,70.45871559633028,
1.6867349085752954E12,9.700791800116516,70.45871559633028,
1.6867349085772483E12,9.695959650988538,70.45871559633028,
1.6867349085792012E12,9.70122452988917,70.45871559633028,
1.686734908581154E12,9.699133002654673,70.45871559633028,
1.686734908583107E12,9.707643354850216,70.45871559633028,
1.6867349085850598E12,9.722211923862925,70.45871559633028,
1.6867349085870127E12,9.720985856173737,70.45871559633028,
1.6867349085889656E12,9.701080286631619,70.45871559633028,
1.6867349085909185E12,9.693796002125264,70.45871559633028,
1.6867349085928713E12,9.71081670651635,70.45871559633028,
1.6867349085948242E12,9.6856462580736,70.45871559633028,
1.686734908596777E12,9.696897232162623,70.45871559633028,
1.68673490859873E12,9.694661461670574,70.45871559633028,
1.6867349086006829E12,9.713990058182485,70.45871559633028,
1.6867349086045886E12,9.705912435759597,70.45871559633028,
1.6867349086065415E12,9.70208998943448,70.45871559633028,
1.6867349086084944E12,9.704542124812857,70.45871559633028,
1.6867349086104473E12,9.698051178223036,70.45871559633028,
1.6867349086124001E12,9.696536624018744,70.45871559633028,
1.686734908614353E12,9.700791800116516,70.45871559633028,
1.686734908616306E12,9.724664059241302,70.45871559633028,
1.6867349086182588E12,9.706922138562458,70.45871559633028,
1.6867349086202117E12,9.688819609739735,70.45871559633028,
1.6867349086221646E12,9.711465801175333,70.45871559633028,
1.6867349086241174E12,9.695166313072004,70.45871559633028,
1.6867349086260703E12,9.69523843470078,70.45871559633028,
1.6867349086280232E12,9.688675366482183,70.45871559633028,
1.686734908629976E12,9.695022069814453,70.45871559633028,
1.686734908631929E12,9.684203825498084,70.45871559633028,
1.6867349086338818E12,9.702017867805704,70.45871559633028,
1.6867349086358347E12,9.702234232692032,70.45871559633028,
1.6867349086377876E12,9.714855517727795,70.45871559633028,
1.6867349086397402E12,9.694012367011592,70.45871559633028,
1.686734908641693E12,9.684708676899515,70.45871559633028,
1.686734908643646E12,9.694012367011592,70.45871559633028,
1.6867349086455989E12,9.674323162355801,70.45871559633028,
1.6867349086475518E12,9.67468377049968,70.45871559633028,
1.6867349086495046E12,9.691343866746887,70.45871559633028,
1.6867349086514575E12,9.702450597578359,70.45871559633028,
1.6867349086534104E12,9.709374273940835,70.45871559633028,
1.6867349086553633E12,9.699133002654673,70.45871559633028,
1.6867349086573162E12,9.699349367541,70.45871559633028,
1.686734908659269E12,9.703316057123669,70.45871559633028,
1.686734908661222E12,9.676991662620505,70.45871559633028,
1.6867349086631748E12,9.676991662620505,70.45871559633028,
1.6867349086651277E12,9.698628151253242,70.45871559633028,
1.6867349086670806E12,9.69574328610221,70.45871559633028,
1.6867349086690334E12,9.701729381290601,70.45871559633028,
1.6867349086709863E12,9.700286948715085,70.45871559633028,
1.6867349086729392E12,9.693219029095058,70.45871559633028,
1.686734908674892E12,9.690839015345457,70.45871559633028,
1.686734908676845E12,9.702017867805704,70.45871559633028,
1.6867349086787979E12,9.688603244853407,70.45871559633028,
1.6867349086807507E12,9.682256541521138,70.45871559633028,
1.6867349086827036E12,9.678145608680918,70.45871559633028,
1.6867349086846565E12,9.684925041785842,70.45871559633028,
1.6867349086866094E12,9.702522719207135,70.45871559633028,
1.6867349086885623E12,9.708653057653077,70.45871559633028,
1.6867349086905151E12,9.698916637768345,70.45871559633028,
1.686734908692468E12,9.682328663149914,70.45871559633028,
1.686734908694421E12,9.679588041256434,70.45871559633028,
1.6867349086963738E12,9.689685069285044,70.45871559633028,
1.6867349086983267E12,9.69884451613957,70.45871559633028,
1.6867349087002795E12,9.703099692237341,70.45871559633028,
1.6867349087022324E12,9.70533546272939,70.45871559633028,
1.6867349087041853E12,9.689396582769941,70.45871559633028,
1.6867349087061382E12,9.685429893187273,70.45871559633028,
1.686734908708091E12,9.670356472773133,70.45871559633028,
1.686734908710044E12,9.673962554211922,70.45871559633028,
1.6867349087119968E12,9.685718379702376,70.45871559633028,
1.6867349087139497E12,9.678434095196021,70.45871559633028,
1.6867349087159026E12,9.673890432583146,70.45871559633028,
1.6867349087178555E12,9.707282746706337,70.45871559633028,
1.6867349087198083E12,9.71579309890188,70.45871559633028,
1.6867349087217612E12,9.70432575992653,70.45871559633028,
1.686734908723714E12,9.697257840306502,70.45871559633028,
1.686734908725667E12,9.68427594712686,70.45871559633028,
1.6867349087276199E12,9.674755892128456,70.45871559633028,
1.6867349087295728E12,9.687305055535443,70.45871559633028,
1.6867349087315256E12,9.681318960347053,70.45871559633028,
1.6867349087334785E12,9.691415988375663,70.45871559633028,
1.6867349087354314E12,9.702234232692032,70.45871559633028,
1.6867349087373843E12,9.711393679546557,70.45871559633028,
1.6867349087393372E12,9.708292449509198,70.45871559633028,
1.68673490874129E12,9.704397881555305,70.45871559633028,
1.686734908743243E12,9.685069285043394,70.45871559633028,
1.6867349087451958E12,9.676631054476626,70.45871559633028,
1.6867349087471487E12,9.706056679017149,70.45871559633028,
1.6867349087491016E12,9.692786299322403,70.45871559633028,
1.6867349087510544E12,9.706417287161027,70.45871559633028,
1.6867349087530073E12,9.716225828674535,70.45871559633028,
1.6867349087549602E12,9.717524017992499,70.45871559633028,
1.686734908756913E12,9.716370071932086,70.45871559633028,
1.6867349087588657E12,9.7243755727262,70.45871559633028,
1.6867349087608186E12,9.694877826556901,70.45871559633028,
1.6867349087627715E12,9.702522719207135,70.45871559633028,
1.6867349087647244E12,9.701152408260395,70.45871559633028,
1.6867349087666772E12,9.70295544897979,70.45871559633028,
1.6867349087686301E12,9.719831910113324,70.45871559633028,
1.686734908770583E12,9.706850016933682,70.45871559633028,
1.686734908772536E12,9.694517218413022,70.45871559633028,
1.6867349087744888E12,9.70944639556961,70.45871559633028,
1.6867349087764417E12,9.714350666326364,70.45871559633028,
1.6867349087783945E12,9.703099692237341,70.45871559633028,
1.6867349087803474E12,9.7243755727262,70.45871559633028,
1.6867349087823003E12,9.723798599695993,70.45871559633028,
1.6867349087842532E12,9.741252033859734,70.45871559633028,
1.686734908786206E12,9.738439290337478,70.45871559633028,
1.686734908788159E12,9.741612642003613,70.45871559633028,
1.6867349087901118E12,9.734039870982155,70.45871559633028,
1.6867349087920647E12,9.713413085152279,70.45871559633028,
1.6867349087940176E12,9.703748786896323,70.45871559633028,
1.6867349087959705E12,9.704974854585512,70.45871559633028,
1.6867349087979233E12,9.707931841365319,70.45871559633028,
1.6867349087998762E12,9.727476802763558,70.45871559633028,
1.686734908801829E12,9.72351011318089,70.45871559633028,
1.686734908803782E12,9.72076949128741,70.45871559633028,
1.6867349088057349E12,9.718966450568015,70.45871559633028,
1.6867349088076877E12,9.716225828674535,70.45871559633028,
1.6867349088096406E12,9.719976153370876,70.45871559633028,
1.6867349088115935E12,9.702811205722238,70.45871559633028,
1.6867349088135464E12,9.695022069814453,70.45871559633028,
1.6867349088154993E12,9.689612947656268,70.45871559633028,
1.6867349088174521E12,9.682977757808896,70.45871559633028,
1.686734908819405E12,9.681895933377259,70.45871559633028,
1.686734908821358E12,9.694084488640367,70.45871559633028,
1.6867349088233108E12,9.698556029624466,70.45871559633028,
1.6867349088252637E12,9.690189920686475,70.45871559633028,
1.6867349088272166E12,9.6719431486062,70.45871559633028,
1.6867349088291694E12,9.686367474361358,70.45871559633028,
1.6867349088311223E12,9.682545028036241,70.45871559633028,
1.6867349088330752E12,9.688747488110959,70.45871559633028,
1.686734908835028E12,9.695310556329556,70.45871559633028,
1.686734908836981E12,9.689035974626062,70.45871559633028,
1.6867349088389338E12,9.681246838718277,70.45871559633028,
1.6867349088408867E12,9.664947350614948,70.45871559633028,
1.6867349088428396E12,9.651532727662651,70.45871559633028,
1.6867349088447925E12,9.656292755161854,70.45871559633028,
1.6867349088467454E12,9.663865526183312,70.45871559633028,
1.6867349088486982E12,9.670789202545787,70.45871559633028,
1.6867349088506511E12,9.684708676899515,70.45871559633028,
1.686734908852604E12,9.682617149665017,70.45871559633028,
1.686734908854557E12,9.691920839777094,70.45871559633028,
1.6867349088565098E12,9.680453500801743,70.45871559633028,
1.6867349088584626E12,9.68240078477869,70.45871559633028,
1.6867349088604155E12,9.672159513492527,70.45871559633028,
1.6867349088623684E12,9.66184612057759,70.45871559633028,
1.6867349088643213E12,9.683194122695223,70.45871559633028,
1.6867349088662742E12,9.67792924379459,70.45871559633028,
1.686734908868227E12,9.678434095196021,70.45871559633028,
1.68673490887018E12,9.678217730309694,70.45871559633028,
1.6867349088721328E12,9.669491013227823,70.45871559633028,
1.6867349088740857E12,9.668841918568841,70.45871559633028,
1.6867349088760386E12,9.669995864629254,70.45871559633028,
1.6867349088779912E12,9.66458674247107,70.45871559633028,
1.686734908879944E12,9.66869767531129,70.45871559633028,
1.686734908881897E12,9.674323162355801,70.45871559633028,
1.6867349088838499E12,9.68651171761891,70.45871559633028,
1.6867349088858027E12,9.704614246441633,70.45871559633028,
1.6867349088877556E12,9.749834507684053,70.45871559633028,
1.6867349088897085E12,9.772552820748428,70.45871559633028,
1.6867349088916614E12,9.814383365438387,70.45871559633028,
1.6867349088936143E12,9.834793786381935,70.45871559633028,
1.6867349088955671E12,9.85801695084774,70.45871559633028,
1.68673490889752E12,9.900135982052802,70.45871559633028,
1.686734908899473E12,9.979253408819844,70.45871559633028,
1.6867349089014258E12,10.029161575932692,70.45871559633028,
1.6867349089033787E12,10.067674525698964,70.45871559633028,
1.6867349089053315E12,10.073804864144906,70.45871559633028,
1.6867349089072844E12,10.088229189900064,70.45871559633028,
1.6867349089092373E12,10.058370835586887,70.45871559633028,
1.6867349089111902E12,9.950909608710958,70.45871559633028,
1.686734908913143E12,9.870421870997175,70.45871559633028,
1.686734908915096E12,9.83659682710133,70.45871559633028,
1.6867349089170488E12,9.860685451112444,70.45871559633028,
1.6867349089190017E12,9.806882716045704,70.45871559633028,
1.6867349089209546E12,9.762672157606143,70.45871559633028,
1.6867349089229075E12,9.722211923862925,70.45871559633028,
1.6867349089248604E12,9.666750391334343,70.45871559633028,
1.6867349089268132E12,9.610567642518001,70.45871559633028,
1.686734908928766E12,9.590806316233435,70.45871559633028,
1.686734908930719E12,9.61453433210067,70.45871559633028,
1.6867349089326719E12,9.63696415864994,70.45871559633028,
1.6867349089346248E12,9.654561836071235,70.45871559633028,
1.6867349089365776E12,9.68838687996708,70.45871559633028,
1.6867349089385305E12,9.706561530418579,70.45871559633028,
1.6867349089404834E12,9.698051178223036,70.45871559633028,
1.6867349089424363E12,9.690478407201578,70.45871559633028,
1.6867349089443892E12,9.693940245382816,70.45871559633028,
1.686734908946342E12,9.67929955474133,70.45871559633028,
1.686734908948295E12,9.698916637768345,70.45871559633028,
1.6867349089502478E12,9.716874923333517,70.45871559633028,
1.6867349089522007E12,9.720336761514755,70.45871559633028,
1.6867349089541536E12,9.718822207310463,70.45871559633028,
1.6867349089561064E12,9.703316057123669,70.45871559633028,
1.6867349089580593E12,9.699709975684879,70.45871559633028,
1.6867349089600122E12,9.696392380761193,70.45871559633028,
1.686734908961965E12,9.701873624548153,70.45871559633028,
1.686734908963918E12,9.710744584887575,70.45871559633028,
1.6867349089658708E12,9.708508814395525,70.45871559633028,
1.6867349089678237E12,9.708220327880422,70.45871559633028,
1.6867349089697766E12,9.702739084093462,70.45871559633028,
1.6867349089717295E12,9.714855517727795,70.45871559633028,
1.6867349089736824E12,9.699637854056103,70.45871559633028,
1.6867349089756353E12,9.693940245382816,70.45871559633028,
1.6867349089775881E12,9.69336327235261,70.45871559633028,
1.686734908979541E12,9.697546326821605,70.45871559633028,
1.686734908981494E12,9.702666962464686,70.45871559633028,
1.6867349089834468E12,9.71218701746309,70.45871559633028,
1.6867349089853997E12,9.71391793655371,70.45871559633028,
1.6867349089873525E12,9.715216125871674,70.45871559633028,
1.6867349089893054E12,9.711393679546557,70.45871559633028,
1.6867349089912583E12,9.70158513803305,70.45871559633028,
1.6867349089932112E12,9.703893030153875,70.45871559633028,
1.686734908995164E12,9.709157909054507,70.45871559633028,
1.6867349089971167E12,9.717019166591069,70.45871559633028,
1.6867349089990696E12,9.708580936024301,70.45871559633028,
1.6867349090010225E12,9.724231329468648,70.45871559633028,
1.6867349090029753E12,9.727548924392334,70.45871559633028,
1.6867349090049282E12,9.72985681651316,70.45871559633028,
1.686734909006881E12,9.715504612386777,70.45871559633028,
1.686734909008834E12,9.709590638827162,70.45871559633028,
1.6867349090107869E12,9.706561530418579,70.45871559633028,
