"sep=,"
Shimmer_69B4_TimestampSync_Unix_CAL,Shimmer_69B4_ECG_LA-RA_24BIT_CAL,Shimmer_69B4_ECGtoHR_LA_RA_CAL,
ms,mV,BPM,
1.6861877782934568E12,-605.0000721216288,-1.0,
1.6861877782954094E12,-605.0000721216288,-1.0,
1.686187778297362E12,-605.0000721216288,-1.0,
1.6861877782993145E12,-605.0000721216288,-1.0,
1.686187778301267E12,-605.0000721216288,-1.0,
1.6861877783032197E12,-605.0000721216288,-1.0,
1.6861877783051724E12,-605.0000721216288,-1.0,
1.686187778307125E12,-605.0000721216288,-1.0,
1.6861877783090774E12,-605.0000721216288,-1.0,
1.68618777831103E12,-605.0000721216288,-1.0,
1.6861877783129827E12,-605.0000721216288,-1.0,
1.6861877783149353E12,-605.0000721216288,-1.0,
1.686187778316888E12,-605.0000721216288,-1.0,
1.6861877783188403E12,-605.0000721216288,-1.0,
1.686187778320793E12,-605.0000721216288,-1.0,
1.6861877783227456E12,-605.0000721216288,-1.0,
1.6861877783246982E12,-605.0000721216288,-1.0,
1.686187778326651E12,-605.0000721216288,-1.0,
1.6861877783286033E12,-605.0000721216288,-1.0,
1.686187778330556E12,-605.0000721216288,-1.0,
1.6861877783325085E12,-605.0000721216288,-1.0,
1.6861877783344612E12,-605.0000721216288,-1.0,
1.6861877783364138E12,-605.0000721216288,-1.0,
1.6861877783383662E12,-605.0000721216288,-1.0,
1.6861877783403188E12,-605.0000721216288,-1.0,
1.6861877783422715E12,-605.0000721216288,-1.0,
1.686187778344224E12,-605.0000721216288,-1.0,
1.6861877783461768E12,-605.0000721216288,-1.0,
1.6861877783481292E12,-605.0000721216288,-1.0,
1.6861877783500818E12,-605.0000721216288,-1.0,
1.6861877783520344E12,-605.0000721216288,-1.0,
1.686187778353987E12,-605.0000721216288,-1.0,
1.6861877783559397E12,-605.0000721216288,-1.0,
1.686187778357892E12,-605.0000721216288,-1.0,
1.6861877783598447E12,-605.0000721216288,-1.0,
1.6861877783617974E12,-605.0000721216288,-1.0,
1.68618777836375E12,-605.0000721216288,-1.0,
1.6861877783657026E12,-605.0000721216288,-1.0,
1.686187778367655E12,-605.0000721216288,-1.0,
1.6861877783696077E12,-605.0000721216288,-1.0,
1.6861877783715603E12,-605.0000721216288,-1.0,
1.686187778373513E12,-605.0000721216288,-1.0,
1.6861877783754656E12,-605.0000721216288,-1.0,
1.686187778377418E12,-605.0000721216288,-1.0,
1.6861877783793706E12,-605.0000721216288,-1.0,
1.6861877783813232E12,-605.0000721216288,-1.0,
1.686187778383276E12,-605.0000721216288,-1.0,
1.6861877783852285E12,-605.0000721216288,-1.0,
1.686187778387181E12,-605.0000721216288,-1.0,
1.6861877783891335E12,-605.0000721216288,-1.0,
1.6861877783910862E12,-605.0000721216288,-1.0,
1.6861877783930388E12,-605.0000721216288,-1.0,
1.6861877783949915E12,-605.0000721216288,-1.0,
1.6861877783969438E12,-605.0000721216288,-1.0,
1.6861877783988965E12,-605.0000721216288,-1.0,
1.686187778400849E12,-605.0000721216288,-1.0,
1.6861877784028018E12,-605.0000721216288,-1.0,
1.6861877784047544E12,-605.0000721216288,-1.0,
1.6861877784067068E12,-605.0000721216288,-1.0,
1.6861877784086594E12,-605.0000721216288,-1.0,
1.686187778410612E12,-605.0000721216288,-1.0,
1.6861877784125647E12,-605.0000721216288,-1.0,
1.6861877784145173E12,-605.0000721216288,-1.0,
1.6861877784164697E12,-605.0000721216288,-1.0,
1.6861877784184224E12,-605.0000721216288,-1.0,
1.686187778420375E12,-605.0000721216288,-1.0,
1.6861877784223276E12,-605.0000721216288,-1.0,
1.6861877784242803E12,-605.0000721216288,-1.0,
1.6861877784262327E12,-605.0000721216288,-1.0,
1.6861877784281853E12,-605.0000721216288,-1.0,
1.686187778430138E12,-605.0000721216288,-1.0,
1.6861877784320906E12,-605.0000721216288,-1.0,
1.6861877784340432E12,-605.0000721216288,-1.0,
1.6861877784359956E12,-605.0000721216288,-1.0,
1.6861877784379482E12,-605.0000721216288,-1.0,
1.686187778439901E12,-605.0000721216288,-1.0,
1.6861877784418535E12,-605.0000721216288,-1.0,
1.6861877784438062E12,-605.0000721216288,-1.0,
1.6861877784457585E12,-605.0000721216288,-1.0,
1.6861877784477112E12,-605.0000721216288,-1.0,
1.6861877784496638E12,-605.0000721216288,-1.0,
1.6861877784516165E12,-605.0000721216288,-1.0,
1.686187778453569E12,-605.0000721216288,-1.0,
1.6861877784555215E12,-605.0000721216288,-1.0,
1.686187778457474E12,-605.0000721216288,-1.0,
1.6861877784594268E12,-605.0000721216288,-1.0,
1.6861877784613794E12,-605.0000721216288,-1.0,
1.686187778463332E12,-605.0000721216288,-1.0,
1.6861877784652844E12,-605.0000721216288,-1.0,
1.686187778467237E12,-605.0000721216288,-1.0,
1.6861877784691897E12,-605.0000721216288,-1.0,
1.6861877784711423E12,-605.0000721216288,-1.0,
1.686187778473095E12,-605.0000721216288,-1.0,
1.6861877784750474E12,-605.0000721216288,-1.0,
1.686187778477E12,-605.0000721216288,-1.0,
1.6861877784789526E12,-605.0000721216288,-1.0,
1.6861877784809053E12,-605.0000721216288,-1.0,
1.686187778482858E12,-605.0000721216288,-1.0,
1.6861877784848103E12,-605.0000721216288,-1.0,
1.686187778486763E12,-605.0000721216288,-1.0,
1.6861877784887156E12,-605.0000721216288,-1.0,
1.6861877784906682E12,-605.0000721216288,-1.0,
1.6861877784926208E12,-605.0000721216288,-1.0,
1.6861877784945732E12,-605.0000721216288,-1.0,
1.686187778496526E12,-605.0000721216288,-1.0,
1.6861877784984785E12,-605.0000721216288,-1.0,
1.6861877785004312E12,-605.0000721216288,-1.0,
1.6861877785023838E12,-605.0000721216288,-1.0,
1.6861877785043362E12,-605.0000721216288,-1.0,
1.6861877785062888E12,-605.0000721216288,-1.0,
1.6861877785082415E12,-605.0000721216288,-1.0,
1.686187778510194E12,-605.0000721216288,-1.0,
1.6861877785121467E12,-605.0000721216288,-1.0,
1.686187778514099E12,-605.0000721216288,-1.0,
1.6861877785160518E12,-605.0000721216288,-1.0,
1.6861877785180044E12,-605.0000721216288,-1.0,
1.686187778519957E12,-605.0000721216288,-1.0,
1.6861877785219097E12,-605.0000721216288,-1.0,
1.686187778523862E12,-605.0000721216288,-1.0,
1.6861877785258147E12,-605.0000721216288,-1.0,
1.6861877785277673E12,-605.0000721216288,-1.0,
1.68618777852972E12,-605.0000721216288,-1.0,
1.6861877785316726E12,-605.0000721216288,-1.0,
1.686187778533625E12,-605.0000721216288,-1.0,
1.6861877785355776E12,-605.0000721216288,-1.0,
1.6861877785375303E12,-605.0000721216288,-1.0,
1.686187778539483E12,-605.0000721216288,-1.0,
1.6861877785414355E12,-605.0000721216288,-1.0,
1.686187778543388E12,-605.0000721216288,-1.0,
1.6861877785453406E12,-605.0000721216288,-1.0,
1.6861877785472932E12,-605.0000721216288,-1.0,
1.6861877785492458E12,-605.0000721216288,-1.0,
1.6861877785511985E12,-605.0000721216288,-1.0,
1.686187778553151E12,-605.0000721216288,-1.0,
1.6861877785551035E12,-605.0000721216288,-1.0,
1.6861877785570562E12,-605.0000721216288,-1.0,
1.6861877785590088E12,-605.0000721216288,-1.0,
1.6861877785609614E12,-605.0000721216288,-1.0,
1.6861877785629138E12,-605.0000721216288,-1.0,
1.6861877785648665E12,-605.0000721216288,-1.0,
1.686187778566819E12,-605.0000721216288,-1.0,
1.6861877785687717E12,-605.0000721216288,-1.0,
1.6861877785707244E12,-605.0000721216288,-1.0,
1.6861877785726768E12,-605.0000721216288,-1.0,
1.6861877785746294E12,-605.0000721216288,-1.0,
1.686187778576582E12,-605.0000721216288,-1.0,
1.6861877785785347E12,-605.0000721216288,-1.0,
1.6861877785804873E12,-605.0000721216288,-1.0,
1.6861877785824397E12,-605.0000721216288,-1.0,
1.6861877785843923E12,-605.0000721216288,-1.0,
1.686187778586345E12,-605.0000721216288,-1.0,
1.6861877785882976E12,-605.0000721216288,-1.0,
1.6861877785902502E12,-605.0000721216288,-1.0,
1.6861877785922026E12,-605.0000721216288,-1.0,
1.6861877785941553E12,-605.0000721216288,-1.0,
1.686187778596108E12,-605.0000721216288,-1.0,
1.6861877785980605E12,-605.0000721216288,-1.0,
1.6861877786000132E12,-605.0000721216288,-1.0,
1.6861877786019656E12,-605.0000721216288,-1.0,
1.6861877786039182E12,-605.0000721216288,-1.0,
1.6861877786058708E12,-605.0000721216288,-1.0,
1.6861877786078235E12,-605.0000721216288,-1.0,
1.6861877786097761E12,-605.0000721216288,-1.0,
1.6861877786117285E12,-605.0000721216288,-1.0,
1.6861877786136812E12,-605.0000721216288,-1.0,
1.6861877786156338E12,-605.0000721216288,-1.0,
1.6861877786175864E12,-605.0000721216288,-1.0,
1.686187778619539E12,-605.0000721216288,-1.0,
1.6861877786214915E12,-605.0000721216288,-1.0,
1.686187778623444E12,-605.0000721216288,-1.0,
1.6861877786253967E12,-605.0000721216288,-1.0,
1.6861877786273494E12,-605.0000721216288,-1.0,
1.686187778629302E12,-605.0000721216288,-1.0,
1.6861877786312544E12,-605.0000721216288,-1.0,
1.686187778633207E12,-605.0000721216288,-1.0,
1.6861877786351597E12,-605.0000721216288,-1.0,
1.6861877786371123E12,-605.0000721216288,-1.0,
1.686187778639065E12,-605.0000721216288,-1.0,
1.6861877786410173E12,-605.0000721216288,-1.0,
1.68618777864297E12,-605.0000721216288,-1.0,
1.6861877786449226E12,-605.0000721216288,-1.0,
1.6861877786468752E12,-605.0000721216288,-1.0,
1.686187778648828E12,-605.0000721216288,-1.0,
1.6861877786507803E12,-605.0000721216288,-1.0,
1.686187778652733E12,-605.0000721216288,-1.0,
1.6861877786546855E12,-605.0000721216288,-1.0,
1.6861877786566382E12,-605.0000721216288,-1.0,
1.6861877786585908E12,-605.0000721216288,-1.0,
1.6861877786605432E12,-605.0000721216288,-1.0,
1.6861877786624958E12,-605.0000721216288,-1.0,
1.6861877786644485E12,-605.0000721216288,-1.0,
1.6861877786664011E12,-605.0000721216288,-1.0,
1.6861877786683538E12,-605.0000721216288,-1.0,
1.6861877786703062E12,-605.0000721216288,-1.0,
1.6861877786722588E12,-605.0000721216288,-1.0,
1.6861877786742114E12,-605.0000721216288,-1.0,
1.686187778676164E12,-605.0000721216288,-1.0,
1.6861877786781167E12,-605.0000721216288,-1.0,
1.686187778680069E12,-605.0000721216288,-1.0,
1.6861877786820217E12,-605.0000721216288,-1.0,
1.6861877786839744E12,-605.0000721216288,-1.0,
1.686187778685927E12,-605.0000721216288,-1.0,
1.6861877786878796E12,-605.0000721216288,-1.0,
1.686187778689832E12,-605.0000721216288,-1.0,
1.6861877786917847E12,-605.0000721216288,-1.0,
1.6861877786937373E12,-605.0000721216288,-1.0,
1.68618777869569E12,-605.0000721216288,-1.0,
1.6861877786976426E12,-605.0000721216288,-1.0,
1.686187778699595E12,-605.0000721216288,-1.0,
1.6861877787015476E12,-605.0000721216288,-1.0,
1.6861877787035002E12,-605.0000721216288,-1.0,
1.686187778705453E12,-605.0000721216288,-1.0,
1.6861877787074055E12,-605.0000721216288,-1.0,
1.686187778709358E12,-605.0000721216288,-1.0,
1.6861877787113105E12,-605.0000721216288,-1.0,
1.6861877787132632E12,-605.0000721216288,-1.0,
1.6861877787152158E12,-605.0000721216288,-1.0,
1.6861877787171685E12,-605.0000721216288,-1.0,
1.6861877787191208E12,-605.0000721216288,-1.0,
1.6861877787210735E12,-605.0000721216288,-1.0,
1.6861877787230261E12,-605.0000721216288,-1.0,
1.6861877787249788E12,-605.0000721216288,-1.0,
1.6861877787269314E12,-605.0000721216288,-1.0,
1.6861877787288838E12,-605.0000721216288,-1.0,
1.6861877787308364E12,-605.0000721216288,-1.0,
1.686187778732789E12,-605.0000721216288,-1.0,
1.6861877787347417E12,-605.0000721216288,-1.0,
1.6861877787366943E12,-605.0000721216288,-1.0,
1.6861877787386467E12,-605.0000721216288,-1.0,
1.6861877787405994E12,-605.0000721216288,-1.0,
1.686187778742552E12,-605.0000721216288,-1.0,
1.6861877787445046E12,-605.0000721216288,-1.0,
1.6861877787464573E12,-605.0000721216288,-1.0,
1.6861877787484097E12,-605.0000721216288,-1.0,
1.6861877787503623E12,-605.0000721216288,-1.0,
1.686187778752315E12,-605.0000721216288,-1.0,
1.6861877787542676E12,-605.0000721216288,-1.0,
1.6861877787562202E12,-605.0000721216288,-1.0,
1.6861877787581726E12,-605.0000721216288,-1.0,
1.6861877787601252E12,-605.0000721216288,-1.0,
1.686187778762078E12,-605.0000721216288,-1.0,
1.6861877787640305E12,-605.0000721216288,-1.0,
1.6861877787659832E12,-605.0000721216288,-1.0,
1.6861877787679355E12,-605.0000721216288,-1.0,
1.6861877787698882E12,-605.0000721216288,-1.0,
1.6861877787718408E12,-605.0000721216288,-1.0,
1.6861877787737935E12,-605.0000721216288,-1.0,
1.686187778775746E12,-605.0000721216288,-1.0,
1.6861877787776985E12,-605.0000721216288,-1.0,
1.6861877787796511E12,-605.0000721216288,-1.0,
1.6861877787816038E12,-605.0000721216288,-1.0,
1.6861877787835564E12,-605.0000721216288,-1.0,
1.686187778785509E12,-605.0000721216288,-1.0,
1.6861877787874614E12,-605.0000721216288,-1.0,
1.686187778789414E12,-605.0000721216288,-1.0,
1.6861877787913667E12,-605.0000721216288,-1.0,
1.6861877787933193E12,-605.0000721216288,-1.0,
1.686187778795272E12,-605.0000721216288,-1.0,
1.6861877787972244E12,-605.0000721216288,-1.0,
1.686187778799177E12,-605.0000721216288,-1.0,
1.6861877788011296E12,-605.0000721216288,-1.0,
1.6861877788030823E12,-605.0000721216288,-1.0,
1.686187778805035E12,-605.0000721216288,-1.0,
1.6861877788069873E12,-605.0000721216288,-1.0,
1.68618777880894E12,-605.0000721216288,-1.0,
1.6861877788108926E12,-605.0000721216288,-1.0,
1.6861877788128452E12,-605.0000721216288,-1.0,
1.6861877788147979E12,-605.0000721216288,-1.0,
1.6861877788167502E12,-605.0000721216288,-1.0,
1.686187778818703E12,-605.0000721216288,-1.0,
1.6861877788206555E12,-605.0000721216288,-1.0,
1.6861877788226082E12,-605.0000721216288,-1.0,
1.6861877788245608E12,-605.0000721216288,-1.0,
1.6861877788265132E12,-605.0000721216288,-1.0,
1.6861877788284658E12,-605.0000721216288,-1.0,
1.6861877788304185E12,-605.0000721216288,-1.0,
1.686187778832371E12,-605.0000721216288,-1.0,
1.6861877788343237E12,-605.0000721216288,-1.0,
1.6861877788362761E12,-605.0000721216288,-1.0,
1.6861877788382288E12,-605.0000721216288,-1.0,
1.6861877788401814E12,-605.0000721216288,-1.0,
1.686187778842134E12,-605.0000721216288,-1.0,
1.6861877788440867E12,-605.0000721216288,-1.0,
1.686187778846039E12,-605.0000721216288,-1.0,
1.6861877788479917E12,-605.0000721216288,-1.0,
1.6861877788499443E12,-605.0000721216288,-1.0,
1.686187778851897E12,-605.0000721216288,-1.0,
1.6861877788538496E12,-605.0000721216288,-1.0,
1.686187778855802E12,-605.0000721216288,-1.0,
1.6861877788577546E12,-605.0000721216288,-1.0,
1.6861877788597073E12,-605.0000721216288,-1.0,
1.68618777886166E12,-605.0000721216288,-1.0,
1.6861877788636125E12,-605.0000721216288,-1.0,
1.686187778865565E12,-605.0000721216288,-1.0,
1.6861877788675176E12,-605.0000721216288,-1.0,
1.6861877788694702E12,-605.0000721216288,-1.0,
1.6861877788714229E12,-605.0000721216288,-1.0,
1.6861877788733755E12,-605.0000721216288,-1.0,
1.686187778875328E12,-605.0000721216288,-1.0,
1.6861877788772805E12,-605.0000721216288,-1.0,
1.6861877788792332E12,-605.0000721216288,-1.0,
1.6861877788811858E12,-605.0000721216288,-1.0,
1.6861877788831384E12,-605.0000721216288,-1.0,
1.6861877788850908E12,-605.0000721216288,-1.0,
1.6861877788870435E12,-605.0000721216288,-1.0,
1.686187778888996E12,-605.0000721216288,-1.0,
1.6861877788909487E12,-605.0000721216288,-1.0,
1.6861877788929014E12,-605.0000721216288,-1.0,
1.6861877788948538E12,-605.0000721216288,-1.0,
1.6861877788968064E12,-605.0000721216288,-1.0,
1.686187778898759E12,-605.0000721216288,-1.0,
1.6861877789007117E12,-605.0000721216288,-1.0,
1.6861877789026643E12,-605.0000721216288,-1.0,
1.6861877789046167E12,-605.0000721216288,-1.0,
1.6861877789065693E12,-605.0000721216288,-1.0,
1.686187778908522E12,-605.0000721216288,-1.0,
1.6861877789104746E12,-605.0000721216288,-1.0,
1.6861877789124272E12,-605.0000721216288,-1.0,
1.6861877789143796E12,-605.0000721216288,-1.0,
1.6861877789163323E12,-605.0000721216288,-1.0,
1.686187778918285E12,-605.0000721216288,-1.0,
1.6861877789202375E12,-605.0000721216288,-1.0,
1.6861877789221902E12,-605.0000721216288,-1.0,
1.6861877789241426E12,-605.0000721216288,-1.0,
1.6861877789260952E12,-605.0000721216288,-1.0,
1.6861877789280479E12,-605.0000721216288,-1.0,
1.6861877789300005E12,-605.0000721216288,-1.0,
1.6861877789319531E12,-605.0000721216288,-1.0,
1.6861877789339055E12,-605.0000721216288,-1.0,
1.6861877789358582E12,-605.0000721216288,-1.0,
1.6861877789378108E12,-605.0000721216288,-1.0,
1.6861877789397634E12,-605.0000721216288,-1.0,
1.686187778941716E12,-605.0000721216288,-1.0,
1.6861877789436685E12,-605.0000721216288,-1.0,
1.686187778945621E12,-605.0000721216288,-1.0,
1.6861877789475737E12,-605.0000721216288,-1.0,
1.6861877789495264E12,-605.0000721216288,-1.0,
1.686187778951479E12,-605.0000721216288,-1.0,
1.6861877789534314E12,-605.0000721216288,-1.0,
1.686187778955384E12,-605.0000721216288,-1.0,
1.6861877789573367E12,-605.0000721216288,-1.0,
1.6861877789592893E12,-605.0000721216288,-1.0,
1.686187778961242E12,-605.0000721216288,-1.0,
1.6861877789631943E12,-605.0000721216288,-1.0,
1.686187778965147E12,-605.0000721216288,-1.0,
1.6861877789670996E12,-605.0000721216288,-1.0,
1.6861877789690522E12,-605.0000721216288,-1.0,
1.686187778971005E12,-605.0000721216288,-1.0,
1.6861877789729573E12,-605.0000721216288,-1.0,
1.68618777897491E12,-605.0000721216288,-1.0,
1.6861877789768625E12,-605.0000721216288,-1.0,
1.6861877789788152E12,-605.0000721216288,-1.0,
1.6861877789807678E12,-605.0000721216288,-1.0,
1.6861877789827202E12,-605.0000721216288,-1.0,
1.6861877789846729E12,-605.0000721216288,-1.0,
1.6861877789866255E12,-605.0000721216288,-1.0,
1.6861877789885781E12,-605.0000721216288,-1.0,
1.6861877789905308E12,-605.0000721216288,-1.0,
1.6861877789924832E12,-605.0000721216288,-1.0,
1.6861877789944358E12,-605.0000721216288,-1.0,
1.6861877789963884E12,-605.0000721216288,-1.0,
1.686187778998341E12,-605.0000721216288,-1.0,
1.6861877790002937E12,-605.0000721216288,-1.0,
1.686187779002246E12,-605.0000721216288,-1.0,
1.6861877790041987E12,-605.0000721216288,-1.0,
1.6861877790061514E12,-605.0000721216288,-1.0,
1.686187779008104E12,-605.0000721216288,-1.0,
1.6861877790100566E12,-605.0000721216288,-1.0,
1.686187779012009E12,-605.0000721216288,-1.0,
1.6861877790139617E12,-605.0000721216288,-1.0,
1.6861877790159143E12,-605.0000721216288,-1.0,
1.686187779017867E12,-605.0000721216288,-1.0,
1.6861877790198196E12,-605.0000721216288,-1.0,
1.686187779021772E12,-605.0000721216288,-1.0,
1.6861877790237246E12,-605.0000721216288,-1.0,
1.6861877790256772E12,-605.0000721216288,-1.0,
1.68618777902763E12,-605.0000721216288,-1.0,
1.6861877790295825E12,-605.0000721216288,-1.0,
1.686187779031535E12,-605.0000721216288,-1.0,
1.6861877790334875E12,-605.0000721216288,-1.0,
1.6861877790354402E12,-605.0000721216288,-1.0,
1.6861877790373928E12,-605.0000721216288,-1.0,
1.6861877790393455E12,-605.0000721216288,-1.0,
1.6861877790412979E12,-605.0000721216288,-1.0,
1.6861877790432505E12,-605.0000721216288,-1.0,
1.6861877790452031E12,-605.0000721216288,-1.0,
1.6861877790471558E12,-605.0000721216288,-1.0,
1.6861877790491084E12,-605.0000721216288,-1.0,
1.6861877790510608E12,-605.0000721216288,-1.0,
1.6861877790530134E12,-605.0000721216288,-1.0,
1.686187779054966E12,-605.0000721216288,-1.0,
1.6861877790569187E12,-605.0000721216288,-1.0,
1.6861877790588713E12,-605.0000721216288,-1.0,
1.6861877790608237E12,-605.0000721216288,-1.0,
1.6861877790627764E12,-605.0000721216288,-1.0,
1.686187779064729E12,-605.0000721216288,-1.0,
1.6861877790666816E12,-605.0000721216288,-1.0,
1.6861877790686343E12,-605.0000721216288,-1.0,
1.6861877790705867E12,-605.0000721216288,-1.0,
1.6861877790725393E12,-605.0000721216288,-1.0,
1.686187779074492E12,-605.0000721216288,-1.0,
1.6861877790764446E12,-605.0000721216288,-1.0,
1.6861877790783972E12,-605.0000721216288,-1.0,
1.6861877790803496E12,-605.0000721216288,-1.0,
1.6861877790823022E12,-605.0000721216288,-1.0,
1.686187779084255E12,-605.0000721216288,-1.0,
1.6861877790862075E12,-605.0000721216288,-1.0,
1.6861877790881602E12,-605.0000721216288,-1.0,
1.6861877790901125E12,-605.0000721216288,-1.0,
1.6861877790920652E12,-605.0000721216288,-1.0,
1.6861877790940178E12,-605.0000721216288,-1.0,
1.6861877790959705E12,-605.0000721216288,-1.0,
1.686187779097923E12,-605.0000721216288,-1.0,
1.6861877790998755E12,-605.0000721216288,-1.0,
1.6861877791018281E12,-605.0000721216288,-1.0,
1.6861877791037808E12,-605.0000721216288,-1.0,
1.6861877791057334E12,-605.0000721216288,-1.0,
1.686187779107686E12,-605.0000721216288,-1.0,
1.6861877791096384E12,-605.0000721216288,-1.0,
1.686187779111591E12,-605.0000721216288,-1.0,
1.6861877791135437E12,-605.0000721216288,-1.0,
1.6861877791154963E12,-605.0000721216288,-1.0,
1.686187779117449E12,-605.0000721216288,-1.0,
1.6861877791194014E12,-605.0000721216288,-1.0,
1.686187779121354E12,-605.0000721216288,-1.0,
1.6861877791233066E12,-605.0000721216288,-1.0,
1.6861877791252593E12,-605.0000721216288,-1.0,
1.686187779127212E12,-605.0000721216288,-1.0,
1.6861877791291643E12,-605.0000721216288,-1.0,
1.686187779131117E12,-605.0000721216288,-1.0,
1.6861877791330696E12,-605.0000721216288,-1.0,
1.6861877791350222E12,-605.0000721216288,-1.0,
1.6861877791369749E12,-605.0000721216288,-1.0,
1.6861877791389272E12,-605.0000721216288,-1.0,
1.68618777914088E12,-605.0000721216288,-1.0,
1.6861877791428325E12,-605.0000721216288,-1.0,
1.6861877791447852E12,-605.0000721216288,-1.0,
1.6861877791467378E12,-605.0000721216288,-1.0,
1.6861877791486902E12,-605.0000721216288,-1.0,
1.6861877791506428E12,-605.0000721216288,-1.0,
1.6861877791525955E12,-605.0000721216288,-1.0,
1.686187779154548E12,-605.0000721216288,-1.0,
1.6861877791565007E12,-605.0000721216288,-1.0,
1.6861877791584531E12,-605.0000721216288,-1.0,
1.6861877791604058E12,-605.0000721216288,-1.0,
1.6861877791623584E12,-605.0000721216288,-1.0,
1.686187779164311E12,-605.0000721216288,-1.0,
1.6861877791662637E12,-605.0000721216288,-1.0,
1.686187779168216E12,-605.0000721216288,-1.0,
1.6861877791701687E12,-605.0000721216288,-1.0,
1.6861877791721213E12,-605.0000721216288,-1.0,
1.686187779174074E12,-605.0000721216288,-1.0,
1.6861877791760266E12,-605.0000721216288,-1.0,
1.686187779177979E12,-605.0000721216288,-1.0,
1.6861877791799316E12,-605.0000721216288,-1.0,
1.6861877791818843E12,-605.0000721216288,-1.0,
1.686187779183837E12,-605.0000721216288,-1.0,
1.6861877791857896E12,-605.0000721216288,-1.0,
1.686187779187742E12,-605.0000721216288,-1.0,
1.6861877791896946E12,-605.0000721216288,-1.0,
1.6861877791916472E12,-605.0000721216288,-1.0,
1.6861877791935999E12,-605.0000721216288,-1.0,
1.6861877791955525E12,-605.0000721216288,-1.0,
1.686187779197505E12,-605.0000721216288,-1.0,
1.6861877791994575E12,-605.0000721216288,-1.0,
1.6861877792014102E12,-605.0000721216288,-1.0,
1.6861877792033628E12,-605.0000721216288,-1.0,
1.6861877792053154E12,-605.0000721216288,-1.0,
1.6861877792072678E12,-605.0000721216288,-1.0,
1.6861877792092205E12,-605.0000721216288,-1.0,
1.686187779211173E12,-605.0000721216288,-1.0,
1.6861877792131257E12,-605.0000721216288,-1.0,
1.6861877792150784E12,-605.0000721216288,-1.0,
1.6861877792170308E12,-605.0000721216288,-1.0,
1.6861877792189834E12,-605.0000721216288,-1.0,
1.686187779220936E12,-605.0000721216288,-1.0,
1.6861877792228887E12,-605.0000721216288,-1.0,
1.6861877792248413E12,-605.0000721216288,-1.0,
1.6861877792267937E12,-605.0000721216288,-1.0,
1.6861877792287463E12,-605.0000721216288,-1.0,
1.686187779230699E12,-605.0000721216288,-1.0,
1.6861877792326516E12,-605.0000721216288,-1.0,
1.6861877792346042E12,-605.0000721216288,-1.0,
1.6861877792365566E12,-605.0000721216288,-1.0,
1.6861877792385093E12,-605.0000721216288,-1.0,
1.686187779240462E12,-605.0000721216288,-1.0,
1.6861877792424146E12,-605.0000721216288,-1.0,
1.6861877792443672E12,-605.0000721216288,-1.0,
1.6861877792463196E12,-605.0000721216288,-1.0,
1.6861877792482722E12,-605.0000721216288,-1.0,
1.6861877792502249E12,-605.0000721216288,-1.0,
1.6861877792521775E12,-605.0000721216288,-1.0,
1.6861877792541301E12,-605.0000721216288,-1.0,
1.6861877792560825E12,-605.0000721216288,-1.0,
1.6861877792580352E12,-605.0000721216288,-1.0,
1.6861877792599878E12,-605.0000721216288,-1.0,
1.6861877792619404E12,-605.0000721216288,-1.0,
1.686187779263893E12,-605.0000721216288,-1.0,
1.6861877792658455E12,-605.0000721216288,-1.0,
1.686187779267798E12,-605.0000721216288,-1.0,
1.6861877792697507E12,-605.0000721216288,-1.0,
1.6861877792717034E12,-605.0000721216288,-1.0,
1.686187779273656E12,-605.0000721216288,-1.0,
1.6861877792756084E12,-605.0000721216288,-1.0,
1.686187779277561E12,-605.0000721216288,-1.0,
1.6861877792795137E12,-605.0000721216288,-1.0,
1.6861877792814663E12,-605.0000721216288,-1.0,
1.686187779283419E12,-605.0000721216288,-1.0,
1.6861877792853713E12,-605.0000721216288,-1.0,
1.686187779287324E12,-605.0000721216288,-1.0,
1.6861877792892766E12,-605.0000721216288,-1.0,
1.6861877792912292E12,-605.0000721216288,-1.0,
1.686187779293182E12,-605.0000721216288,-1.0,
1.6861877792951343E12,-605.0000721216288,-1.0,
1.686187779297087E12,-605.0000721216288,-1.0,
1.6861877792990396E12,-605.0000721216288,-1.0,
1.6861877793009922E12,-605.0000721216288,-1.0,
1.6861877793029448E12,-605.0000721216288,-1.0,
1.6861877793048972E12,-605.0000721216288,-1.0,
1.6861877793068499E12,-605.0000721216288,-1.0,
1.6861877793088025E12,-605.0000721216288,-1.0,
1.6861877793107551E12,-605.0000721216288,-1.0,
1.6861877793127078E12,-605.0000721216288,-1.0,
1.6861877793146602E12,-605.0000721216288,-1.0,
1.6861877793166128E12,-605.0000721216288,-1.0,
1.6861877793185654E12,-605.0000721216288,-1.0,
1.686187779320518E12,-605.0000721216288,-1.0,
1.6861877793224707E12,-605.0000721216288,-1.0,
1.686187779324423E12,-605.0000721216288,-1.0,
1.6861877793263757E12,-605.0000721216288,-1.0,
1.6861877793283284E12,-605.0000721216288,-1.0,
1.686187779330281E12,-605.0000721216288,-1.0,
1.6861877793322336E12,-605.0000721216288,-1.0,
1.686187779334186E12,-605.0000721216288,-1.0,
1.6861877793361387E12,-605.0000721216288,-1.0,
1.6861877793380913E12,-605.0000721216288,-1.0,
1.686187779340044E12,-605.0000721216288,-1.0,
1.6861877793419966E12,-605.0000721216288,-1.0,
1.686187779343949E12,-605.0000721216288,-1.0,
